,Id,TextContent
128,66679996653280ea254fa6be,"(Dân trí) - Sau khi Roland Garros 2024 kết thúc, Jannik Sinner và Carlos Alcaraz đã vượt lên trên Novak Djokovic ở bảng xếp hạng của Hiệp hội quần vợt nam quốc tế (ATP)."
129,66679996653280ea254fa6c0,"(Dân trí) - Truyền thông Indonesia bày tỏ sự lo ngại khi trọng tài người Uzbekistan, Rustam Lutfullin sẽ bắt chính ở trận đấu của đội nhà với Philippines vào 19h30 tối nay."
130,66679a7c653280ea254fa6c2,Những kiểu người có dấu hiệu cư xử hoặc nói chuyện như thế này thì chúng ta nên tránh xa tuyệt đối ngay từ đầu.
131,66679a8e653280ea254fa6c4,Khu vực Đông Nam Á có thể chứng kiến bước đột phá tại vòng loại World Cup 2026.
132,66679a8f653280ea254fa6c6,"Nhận định, dự đoán kết quả trận đấu Iraq vs Việt Nam thuộc vòng loại World Cup 2026 khu vực châu Á diễn ra lúc 1h ngày 12/6."
133,66679a95653280ea254fa6c8,Nam ca sĩ sinh năm 1989 đã về chung một nhà với bạn gái sau gần 10 năm yêu.
134,66679aae653280ea254fa6ca,"Để đảm bảo mực nước không vượt quá cao trình 120m, đồng thời tránh xả cấp tập khi lưu lượng nước về hồ tăng đột biến, hồ thủy điện Tuyên Quang mở hoàn toàn 1 cửa xả đáy vào hồi 8 giờ ngày 11/6."
135,66679af4653280ea254fa6cc,"Những tưởng Real Madrid sẽ từ chối tham dự giải đấu cấp câu lạc bộ của FIFA nhưng đến phút chót, nhà đương kim vô địch Champions League đã đính chính những thông tin ""không chính thức"" đang lan truyền có liên quan đến thuyền trưởng Carlo Ancelotti."
136,66679af5653280ea254fa6ce,Hai nhiệm kỳ trước của Thủ tướng Modi để lại dấu ấn nổi bật với các sáng kiến quan trọng trong đó có chương trình chăm sóc sức khỏe miễn phí lớn nhất thế giới (Ayushman Bharat).
137,66679af5653280ea254fa6d0,"Khoảng 23h đêm (giờ địa phương) ngày 9/6, hai đối tượng nam mang súng mặc đồ đen đã đột nhập vào một ngôi nhà ở khu vực đông dân cư, xả súng sát hại 6 người."
138,66679b04653280ea254fa6d2,"Hội nghị kéo dài 2 ngày của các Bộ trưởng Ngoại giao BRICS do Ngoại trưởng Nga Sergei Lavrov chủ trì khai mạc ngày 10.6 tại Nizhny Novgorod, Nga. Ngoài 10 nước thành viên, hội nghị có sự tham dự của đại diện các nước bạn bè của BRICS."
139,66679b04653280ea254fa6d4,"Tin bão mới nhất của Philstar cho hay, khả năng áp thấp gần Biển Đông hình thành ngày 10.6 mạnh lên thành bão trong 24 đến 48 giờ tiếp theo là thấp."
140,66679b18653280ea254fa6d6,Nhiều khán giả thắc mắc về cuộc hôn nhân của Thủy Tiên - Công Vinh hiện tại ra sao.
141,66679b18653280ea254fa6da,Hình ảnh gia đình Thủy Tiên - Công Vinh trên máy bay trong chuyến du xuân đầu năm gây chú ý.
142,66679b18653280ea254fa6dc,Mối quan hệ hiện tại của Kỳ Duyên - Minh Triệu nhận được nhiều sự quan tâm.
143,66679b18653280ea254fa6d8,"Năm 2021, Thủy Tiên - Công Vinh vướng ồn ào với bà Nguyễn Phương Hằng. Mới đây, cặp đôi đòi bà Hằng bồi thường tổn thất về vật chất 30,4 tỷ."
144,66679b26653280ea254fa6de,"Cựu ""gà cưng"" Vũ Khắc Tiệp là Huỳnh Tiên sở hữu phong cách thời trang gợi cảm, tôn được vóc dáng cuốn hút của bản thân."
145,66679b2e653280ea254fa6e2,"Vì không đủ tiền trả hóa đơn thanh toán là hơn 25 triệu đồng nên nhóm đối tượng đã giam lỏng 2 vị khách 14, 15 tuổi tại quán bar 33 Mã Mây, quận Hoàn Kiếm."
146,66679b2e653280ea254fa6e4,"Công an làm rõ, nhóm người Malaysia đã thuê 2 căn nhà ở TP.HCM để “giam lỏng” 30 người Indonesia rồi cưỡng ép, huấn luyện họ lừa đảo qua mạng viễn thông."
147,66679b46653280ea254fa794,"Trong khuôn khổ Hội thảo và không gian trưng bày ""Nông nghiệp đô thị - Lợi ích kép
cho người dân đô thị"" ngày 6-7/6 tại TP. HCM, combo sản phẩm Phu My Garden
của PVFFCo và PVFCCo-PSE đã thu hút sự quan tâm đặc biệt của khách hàng tham dự."
148,66679b61653280ea254fa85b,"HLV Ronald Koeman trách Barca mạo hiểm dùng Frenkie de Jong quá sớm, khiến anh tái phát chấn thương, lỡ Euro 2024."
149,66679b69653280ea254fa85d,"ANTD.VN - Ngày 10-6, Hội đồng Bảo an Liên hợp quốc đã thông qua nghị quyết do Mỹ soạn thảo ủng hộ đề xuất của Tổng thống Mỹ Joe Biden về kế hoạch ngừng bắn giữa Israel và Phong trào Hồi giáo Hamas ở Dải Gaza."
150,66679be8653280ea254fa85f,VTV.vn - Bộ trưởng Bộ Y tế Nga Mikhail Murashko cho biết các nhà nghiên cứu nước này đang hoàn tất những thử nghiệm vaccine chống ung thư.
151,66679cee653280ea254fa861,"GD&TĐ - Ba tháng Hè, học sinh cần được quan tâm đến sức khỏe tinh thần và rèn kỹ năng sống nhiều hơn."
152,66679d25653280ea254fa863,"Một công ty vũ khí Hàn Quốc từng bị coi là “đi sau thời đại”, nay lại đang sản xuất pháo tự hành nhanh gấp đôi so với các đối thủ phương Tây, theo Business Insider."
153,66679d4f653280ea254fa865,"Tuyển Iraq vẫn có rất nhiều động lực để giành chiến thắng trước tuyển Việt Nam , dù đã sớm có vé đi tiếp tại vòng loại World Cup 2026 khu vực châu Á."
154,66679d4f653280ea254fa867,"Link xem trực tiếp trận đấu giữa tuyển Thái Lan và Singapore tại vòng loại thứ 2 World Cup 2026, diễn ra lúc 19h30 hôm nay (11.6)."
155,66679d8a653280ea254fa86b,Sau buổi đi chơi đến nay đã 3 ngày nữ sinh Nguyễn Thị Huyền D. lớp 11 ở huyện Thạch Hà (Hà Tĩnh) mất liên lạc với gia đình.
156,66679d8a653280ea254fa869,"Thời gian vừa qua có hàng loạt các vụ nữ sinh mất tích xảy ra trên cả nước. Rất may, đa số các em đều được tìm thấy và về nhà an toàn."
157,66679d8a653280ea254fa86d,"Chị N.T.H (mẹ nữ sinh Hằng) cho biết, mặc dù gia đình đã nhờ phía công an đăng thông báo tìm người, nhưng đến nay sau gần một tuần, con gái chị vẫn chưa rõ tung tích."
158,66679d9a653280ea254fa86f,(Dân trí) - Hình ảnh vệ tinh mới được công bố cho thấy máy bay chiến đấu Su-57 dường như đã bị phá hủy tại sân bay của Nga.
159,66679d9e653280ea254fa871,"Quân đội Ukraine chỉ định phó tư lệnh quân đội Sukharevskyi làm chỉ huy lực lượng drone mới thành lập, trong nỗ lực thúc đẩy phát triển lĩnh vực này."
160,66679d9e653280ea254fa873,Bồi thẩm đoàn tòa án liên bang ở Wilmington bắt đầu luận tội Hunter Biden trong vụ truy tố với cáo buộc sở hữu vũ khí trái phép.
161,66679da7653280ea254fa875,Đội tuyển Việt Nam hy vọng sẽ giành được kết quả tốt ngay tại sân Basra của Iraq và chờ đợi tỷ số có lợi ở trận đấu giữa Indonesia và Philippines để giành tấm vé đi tiếp vào vòng loại thứ 3 World Cup 2026 khu vực châu Á.
162,66679da8653280ea254fa877,"ANTD.VN - Từ hôm nay 11/6, miền Bắc bước vào đợt nắng nóng, nhiệt độ cao nhất ngày lên 35 độ C. Đến ngày 14/6, miền Bắc lại mưa lớn diện rộng, dự báo kéo dài đến 17/6, tâm mưa ở trung du và vùng núi."
163,66679daa653280ea254fa879,"(Dân trí) - Ông Triệu Văn Thu đã bí mật trồng gần 500 cây thuốc phiện, lấy quả chiết nhựa để sử dụng."
164,66679dc5653280ea254fa87d,"Đội tuyển Việt Nam quyết tâm có trận đấu &quot;ra trò&quot; trước đội tuyển Iraq ở lượt trận cuối bảng F, vòng loại thứ hai World Cup 2026 khu vực châu Á diễn ra lúc 1 giờ sáng 12.6 (giờ Việt Nam)."
165,66679de3653280ea254fa87f,"VTV.vn - Tại sự kiện WWDC 2024, Apple đã chính thức công bố bản cập nhật iOS 18 dành cho iPhone cùng hàng loạt phiên bản mới của các hệ điều hành iPadOS, watchOS,  macOS Sequoia..."
166,66679e40653280ea254fa881,"(Dân trí) - Cầu Hưng Đức dài hơn 4km nối đôi bờ sông Lam đã sắp hoàn thiện. Sau khi thông xe vào cuối tháng 6, đây sẽ là cây cầu dài nhất trên tuyến cao tốc Bắc - Nam."
167,66679e40653280ea254fa883,"(Dân trí) - Mưa từ khoảng 19h ngày 10/6 đến sáng 11/6 khiến nhiều địa điểm của TP Sông Công, TP Phổ Yên (Thái Nguyên) ngập sâu."
168,66679e61653280ea254fa889,"Triển lãm Quà tặng & Đồ Gia dụng Gia đình tại Việt Nam - Home Show Vietnam 2024 sẽ diễn ra từ 13 – 15/6/2024 tại Trung tâm Hội chợ và Triển lãm Sài Gòn (SECC), 799 Nguyễn Văn Linh, Quận 7, TP.HCM."
169,66679e61653280ea254fa885,"(Tổ Quốc) - Giữa những tháng 6 oi ả và nắng nóng, Hà Nội vẫn có một góc nhỏ thơ mộng và thanh tao, nơi mà người Hà Nội dường như bỏ quên những bận rộn thường ngày để thức dậy thật sớm, ngắm nhìn những nụ sen hồng chớm nở..."
170,66679e61653280ea254fa887,"Tìm việc làm thêm cho kỳ nghỉ hè là nhu cầu được các bạn sinh viên vô cùng quan tâm. Tại Công ty Cổ phần đào tạo Sedu, nhiều cơ hội việc làm cho sinh viên đã được mở ra với nền tảng thu nhập và những cơ hội thăng tiến hấp dẫn."
171,66679e61653280ea254fa88b,"Đầu tư mạnh về cơ sở vật chất nên không lạ gì khi các phòng học thực hành ở Royal School được học sinh siêu mê, phụ huynh tin tưởng cho con theo học và phát triển toàn diện."
172,66679fb3653280ea254fa88d,"Huyền thoại bóng đá Thái Lan, Kiatisuk Semamuang được cho là đã lọt vào tầm ngắm của các CLB lớn ở Indonesia."
173,66679fb5653280ea254fa88f,"Hoa hậu Thanh Thủy hóa nàng thơ xinh đẹp khi mặc đầm cưới. Nghệ sĩ Vân Dung đăng tải hình ảnh xinh đẹp, chiêm nghiệm đôi điều về cuộc sống."
174,66679fdd653280ea254fa891,Tám chị gái của chú rể đã tặng những chiếc vòng cổ kết bằng tiền mặt cho cặp đôi để làm quà mừng đám cưới.
175,66679fdd653280ea254fa897,Elly Trần mới đăng tải bức ảnh mới trong tư thế uống nước. Nhưng điều đáng chú ý đó là cách tạo dáng và thần thái của hot girl ngực khủng này.
176,66679fdd653280ea254fa893,"Trong tháng 7/2024, có 3 con giáp vận may khởi sắc, thu nhập tăng cao, thăng quan tiến chức, ghi điểm tuyệt đối với cấp trên."
177,66679fdd653280ea254fa895,"Các ấn phẩm khoa học quốc tế đánh giá, vùng trũng Na Dương là “một cánh cửa đặc biệt nhìn vào các hệ sinh thái Eocene từ Đông Nam Á”, “chìa khóa để hiểu về quá trình tiến hóa lưu vực Paleogene”..."
178,66679fe7653280ea254fa899,"(PLO)- Một số chuyên gia cho rằng trong phiên cuối tuần trước, thị trường vàng thế giới đã rơi vào tình trạng “quá bán”, tức là nhà đầu tư hoảng loạn bán ra quá mức cần thiết. Trong thời gian tới, chuyên gia nhận định diễn biến liên quan Trung Quốc sẽ ảnh hưởng đến thị trường."
179,66679ff1653280ea254fa89b,"(Dân trí) - Thượng nghị sĩ Mỹ Lindsey Graham so sánh Ukraine với một ""mỏ vàng"" khi cho rằng Kiev có trữ lượng khoáng sản trị giá 10.000-12.000 tỷ USD."
180,66679ff5653280ea254fa89d,ANTD.VN - HLV Jose Mourinho tin rằng đội tuyển Anh và đội bóng quê hương Bồ Đào Nha là những ứng viên sáng giá cho chức vô địch EURO 2024.
181,6667a012653280ea254fa89f,"Theo báo Indonesia CNBC, đội tuyển nước này hào nhoáng hơn hẳn Philippines, trước cuộc đối đầu ở lượt cuối bảng F, vòng loại hai World Cup 2026."
182,6667a01c653280ea254fa8a1,Chủ tịch Liên đoàn Bóng đá Indonesia (PSSI) Erick Thohir cảnh báo đội tuyển nước nhà phải đặt sự tập trung cao độ bởi không dễ thắng Philippines ở lượt trận cuối bảng F vòng loại thứ 2 World Cup 2026 khu vực châu Á diễn ra lúc 19 giờ 30 ngày 11.6.
183,6667a034653280ea254fa8a3,"Thực hiện chủ trương của Ðảng, Nhà nước về phát triển rừng bền vững, đến nay, nhiều địa phương nhờ làm tốt công tác trồng rừng, chăm sóc, bảo vệ rừng đã nâng tỷ lệ che phủ rừng lên mức cao, góp phần gia tăng diện tích rừng toàn quốc, đồng thời qua đó người dân ngày càng có trách nhiệm hơn trong việc chăm sóc, bảo vệ và phát triển rừng..."
184,6667a17d653280ea254fa8a5,"Một lần nói xấu mẹ chồng với bạn thân bị phát hiện, bố mẹ gọi vợ chồng tôi về nói chuyện dưới sự chứng kiến của họ hàng. Tôi không biết chui đi đâu cho hết xấu hổ."
185,6667a18f653280ea254fa8a7,Doãn Hải My không bị stress sau sinh vì có Văn Hậu và gia đình luôn chia sẻ và đỡ đần việc chăm em bé.
186,6667a1fb653280ea254fa8a9,"Link xem trực tiếp trận đấu giữa tuyển Indonesia và Philippines tại vòng loại thứ 2 World Cup 2026, diễn ra lúc 19h30 hôm nay (11.6)."
187,6667a200653280ea254fa8ab,Dự án phim ngắn CJ 2024 vừa công bố 14 dự án xuất sắc chính thức bước vào vòng thuyết trình ý tưởng. Đây là 14 trong hơn 400 hồ sơ gửi về cho chương trình được ban giám khảo lựa chọn kĩ lưỡng để tham gia vòng thuyết trình Dự án phim ngắn CJ mùa 5 dự kiến diễn ra vào ngày 18/6.
188,6667a200653280ea254fa8ad,"Nói tiếng Anh không còn là nỗi sợ hãi khi bạn có thể tận dụng chính những lỗi sai của mình để tiến bộ. Phương pháp Mistake-driven Learning được ứng dụng trong PrepTalk - khoá học tiếng Anh giao tiếp thông minh cùng AI mới của Prep sẽ cùng bạn vượt qua nỗi sợ, tự do sai để tự tin đúng hơn mỗi ngày."
189,6667a200653280ea254fa8af,"Với mức giá chỉ từ 5 triệu cùng hiệu suất tiết kiệm điện, độ bền cao và nhiều tính năng hữu ích, điều hoà Funiki mang tới nhiều lựa chọn phù hợp để gia đình trẻ ở căn hộ chung cư nâng cấp không gian sống mà vẫn tiết kiệm chi phí."
190,6667a202653280ea254fa8b1,"Năm nay, các ngành top như Công nghệ thông tin, Truyền thông vẫn là những ngành &quot;top trending&quot; với tỉ lệ chọi cao. Tuy nhiên, có những 2K6 lại có bí kíp siêu xịn để học ngành hot, trường top một cách an tâm."
191,6667a203653280ea254fa8b3,"Trang web nghề nghiệp Zippia dự báo AI có thể tạo ra 97 triệu việc làm, nhưng cũng khiến 375 triệu công việc lỗi thời. Khoảng 400 - 800 triệu cá nhân có thể bị thay thế vào năm 2030 trên toàn thế giới."
192,6667a203653280ea254fa8b7,"Nổi tiếng với tinh thần luôn đi đầu trong cuộc cách mạng đổi mới và sáng tạo, nhà sản xuất đồng hồ cao cấp Thụy Sĩ Hublot đã công bố một sự hợp tác đột phá với nghệ sĩ đương đại nổi tiếng Daniel Arsham."
193,6667a212653280ea254fa8b9,"Decao tiếp tục vắng mặt trong tập 13 chương trình Mẹ siêu nhân. Trước đó, vợ chồng Decao - Lâm Minh bị VTV cắt sóng hai tuần vì ồn ào gia đình."
194,6667a212653280ea254fa8bb,"Theo dõi hành trình lớn lên của Bảo Nam, nhiều người không khỏi bất ngờ với diện mạo của con trai Quang Dũng - Jennifer Phạm ở tuổi dậy thì."
195,6667a22a653280ea254fa8c5,"Mới đây, Agribank tung ra thị trường phiên bản cập nhật của Agribank E-Mobile Banking - “Agribank Plus”. Sự bùng nổ về giao diện và công nghệ lần này nhanh chóng thu hút đông đảo người dùng, đặc biệt là khách hàng thân thiết."
196,6667a230653280ea254fa8c7,"Là một hot girl xinh đẹp, nóng bỏng từng góp mặt trong dàn hot girl cổ vũ World Cup 2018, cuộc sống hiện tại của Phạm Diệu Linh giản dị, nhẹ nhàng."
197,6667a251653280ea254fa8cd,"Tại hội nghị các nhà phát triển - WWDC 2024, Apple đã công bố  bản cập nhật phần mềm lớn tiếp theo cho iPhone mang tên iOS 18 với một  loạt cải tiến dành cho các ứng dụng và hệ điều hành của chính công  ty."
198,6667a251653280ea254fa8cf,Một trong những tính năng nhận được nhiều sự chú ý trên iOS 18 mà Apple vừa công bố tại hội nghị các nhà phát triển - WWDC 2024 chính là khả năng khóa từng ứng dụng trên iPhone.
199,6667a253653280ea254fa8d1,"(Dân trí) - Ở kỳ thực tập giáo trình Ngoại sản cho sinh viên năm 3 do Khoa Thú y tổ chức, sinh viên Học viện Nông nghiệp Việt Nam được khuyến khích tự chọn nơi thực tập để vận dụng lý thuyết vào thực tiễn và phù hợp với định hướng của mình."
200,6667a269653280ea254fa8d7,"UBND tỉnh Thanh Hoá vừa có quyết định điều chỉnh, bổ sung kế hoạch phát triển sự nghiệp giáo dục tỉnh Thanh Hoá năm 2024-2025."
201,6667a26f653280ea254fa8d9,"Nền tảng đào tạo trực tuyến của GetCourse hướng tới các doanh nghiệp, cá nhân khởi nghiệp hoặc mở rộng quy mô kinh doanh khóa học, khóa đào tạo trực tuyến."
202,6667a271653280ea254fa8db,"Quá trình điều tra giai đoạn 2 của vụ án, C03 đã rà soát, truy thu, phong tỏa, ngăn chặn giao dịch các tài sản, tài khoản có nguồn gốc từ hành vi phạm tội của bà Trương Mỹ Lan và các bị can, những người liên quan được bà Lan nhờ đứng tên. Ước tính, tổng số tài sản bị phong tỏa lên đến hàng chục nghìn tỷ đồng."
203,6667a274653280ea254fa8dd,"Trong một số lần gợi ý bạn gái khoả thân, Thành đã lén chụp lại những hình ảnh nhạy cảm của chị L.C, lưu trữ trong điện thoại."
204,6667a277653280ea254fa8df,"Đội tuyển Việt Nam đã có buổi làm quen với sân vận động quốc tế Basra, nơi sẽ tổ chức cuộc so tài với Iraq lúc 1 giờ ngày 12.6."
206,6667a2ec653280ea254fa8e3,"VTV.vn - Một đợt nắng nóng lớn có thể lan rộng khắp các khu vực ở miền Bắc Trung Quốc, đẩy nhiệt độ lên mức cao kỷ lục tại một số vùng ở nước này."
207,6667a2ee653280ea254fa8e5,"(Dân trí) - Báo giới Indonesia lo lắng Iraq sẽ ""trợ giúp"" đội tuyển Việt Nam khi chỉ tung ra sân đội hình dự bị. Bên cạnh đó, họ cũng nghi ngờ HLV Shin Tae Yong ở thời điểm quyết định."
208,6667a2f3653280ea254fa8e7,"Nhiều người tự dùng thuốc nhỏ mũi co mạch thời gian dài để giảm triệu chứng viêm mũi xoang, gây phù nề cuốn mũi, phải phẫu thuật."
210,6667a3d7653280ea254fa8eb,Càng ngày tôi càng thấy sợ gần gũi với chồng vì anh quá hôi bẩn. Nhiều lúc tôi cảm thấy bế tắc nếu cuộc sống vợ chồng cứ mãi như thế này.
211,6667a3d7653280ea254fa8ed,"Tiêm vắc xin, ăn uống lành mạnh, hạn chế rượu bia... là những hành động nhỏ có thể giúp lá gan của bạn tránh khỏi “tầm ngắm” bệnh ung thư."
212,6667a3df653280ea254fa8ef,"VOV.VN -  Dương Cẩm Lynh cho biết cô chuyển khoản thanh toán đợt cuối số tiền nợ 6 tỷ đồng. Nữ diễn viên đã hoàn tất các khoản nợ trong 1,5 năm, bằng hình thức trả góp."
213,6667a3e3653280ea254fa8f1,Tuyển Việt Nam có thể sẽ phải dừng chân ở vòng loại thứ hai World Cup 2026 ngay cả khi chưa gặp Iraq.
214,6667a3e8653280ea254fa8f3,Go So Young đã có những hé lộ thú vị về cuộc sống hôn nhân bên tài tử quyền lực Jang Dong Gun.
215,6667a3ee653280ea254fa8f5,Phân cảnh Lưu Diệc Phi diện mẫu váy cúp ngực vàng trong phim mới đang cực viral trên MXH.
217,6667a3fd653280ea254fa8f9,"GD&TĐ -“Gương mẫu, chỉnh chu, nhiệt huyết với nghề, yêu thương học trò” là những nhận xét của cán bộ, gv Trường THCS Mai Động-Hà Nội dành cho cô Trần Thúy Nga."
218,6667a435653280ea254fa8fb,"Theo bạn, ai là người chăm sóc trẻ tốt nhất?"
219,6667a456653280ea254fa8fe,Tất cả các thành viên BTS hiện đang phục vụ trong quân đội sẽ đoàn tụ để chào mừng sự xuất ngũ của anh cả - Jin.
220,6667a457653280ea254fa917,Hoạt động mới nhất của Jennie Blackpink khi kết hợp với một thương hiệu thời trang gây chú ý với người hâm mộ. Đây là trải nghiệm lần đầu của Jennie kể từ khi ra mắt công chúng vào năm 2016.
221,6667a460653280ea254fa984,"Vừa qua Cloud Ace, Google Cloud và SAP đã tổ chức hội thảo “Tăng cường ứng dụng AI trong kinh doanh và an ninh mạng”, giới thiệu những giải pháp ngăn chặn ảnh hưởng các cuộc tấn công mạng và ứng dụng GenAI khi sử dụng SAP trên Google Cloud."
222,6667a46a653280ea254fa9f0,Lịch thi đấu vòng loại World Cup 2026 - Cập nhật lịch thi đấu vòng loại thứ hai World Cup 2026 khu vực châu Á hôm nay đầy đủ và chính xác.
223,6667a472653280ea254faa58,"Phần tiếp theo của ""Thần thoại"" dự kiến ​​ra mắt vào tháng 7. Ê-kíp sử dụng trí tuệ nhân tạo AI phục hồi gương mặt của Thành Long năm 27 tuổi."
224,6667a490653280ea254faa7b,"Khi đi máy bay, nhiều hành khách thường không biết rằng có rất nhiều đồ dùng miễn phí mà họ có thể yêu cầu từ tiếp viên hàng không."
225,6667a4c1653280ea254faa7d,"ANTD.VN - Ngân hàng Nhà nước đề nghị Bộ Công an xác minh, xử lý các đối tượng tung tin thất thiệt về việc NHNN thiếu vàng để bán; thuê người xếp hàng mua gom vàng với mục tiêu đẩy giá, đầu cơ, trục lợi."
226,6667a4d1653280ea254faa7f,Khán giả tá hỏa khi nhìn thấy diện mạo mới của Jin Goo phim Hậu Duệ Mặt Trời.
227,6667a550653280ea254faa81,"(Dân trí) - Mua nhà dự án của Trung Nguyên tại Đắk Lắk, một số cư dân đã có đơn gửi cơ quan chức năng vì cho rằng chủ đầu tư không thực hiện như cam kết ban đầu và dự án quá hạn nhưng chưa đồng bộ các hạng mục."
228,6667a56d653280ea254faa83,"Có ít nhất 38 người, trong đó hầu hết là phụ nữ, thiệt mạng trong vụ thuyền chở người di cư bị lật ngoài khơi tỉnh Shabwa phía Nam Yemen ngày 10/6. Hiện còn 150 người khác vẫn đang mất tích."
229,6667a649653280ea254faa85,"Cả nước vối và trà xanh đều có tác dụng thanh nhiệt, thải độc, làm chậm quá trình oxy hóa. Tuy nhiên, uống nhiều trà có thể dẫn tới tình trạng say, mất ngủ."
230,6667a6b1653280ea254faa87,Lịch thi đấu bóng chuyền quốc tế ngày 11.6 với sự trở lại của giải Nations League nữ.
231,6667a6b1653280ea254faa89,Đội tuyển Việt Nam đã sẵn sàng đấu chủ nhà Iraq sau buổi tập duy nhất làm quen sân Basra International.
232,6667a6b4653280ea254faa8b,"Màu sắc tươi sáng và tương phản nổi bật hơn, giúp nhân viên cứu hộ và phụ huynh phát hiện trẻ nhanh chóng và dễ dàng, đặc biệt trong những tình huống khẩn cấp."
233,6667a6b4653280ea254faa8d,Hình ảnh được chia sẻ với truyền thông cho thấy thi thể được chất đống đang được vận chuyển bằng xe tới nơi chôn cất.
234,6667a6bf653280ea254faa8f,"Gặp lại Iraq ở trận lượt về khiến chúng ta nghĩ đến trải nghiệm không mấy vui vẻ ở trận lượt đi trên sân Mỹ Đình với bàn thua ngay những giây cuối trận. Đó cũng là khởi đầu cho chuỗi 8 trận liên tiếp bị thủng lưới trong các trận đấu chính thức, một “căn bệnh” thực sự suốt hơn một năm qua."
235,6667a6d2653280ea254faa91,Tình hình của Trần Thị Thanh Thúy đang là vấn đề mà các CĐV Việt Nam quan tâm ở thời điểm này.
236,6667a6e2653280ea254faa93,"Bước vào tuổi dậy thì, con gái của Kaka cùng vợ cũ được nhận xét là ngày càng xinh đẹp, thừa hưởng các nét đẹp từ bố mẹ."
237,6667a6e2653280ea254faa95,"Để phục vụ người hâm mộ tại VCK Euro 2024, nước Đức đã chuẩn bị những Fan Zone rất hoành tráng, với điểm nhấn là các Fan Zone ở Munich và Berlin."
238,6667a70b653280ea254faa97,"Trong loạt ảnh mới ra mắt, nữ diễn viên Kim Ji Won gây sốt với vẻ đẹp lộng lẫy và quyến rũ."
239,6667a714653280ea254faa99,"Con dâu đề nghị được hưởng 2 tỉ trong khối tài sản thừa kế, nhưng phía mẹ chồng chỉ đồng ý trả 1,8 tỉ. Chủ tọa liên tục khuyên nhủ, 'chỉ chênh nhau 200 triệu, có đáng đưa nhau đi kiện ngày này tháng khác không?'."
240,6667a714653280ea254faa9b,"Ủy ban Thường vụ Quốc hội sẽ cho ý kiến với dự án luật sửa đổi hiệu lực của các luật Đất đai, Nhà ở, Kinh doanh bất động sản, Các tổ chức tín dụng. Theo đó, Chính phủ đề xuất 4 luật nói trên có hiệu lực sớm từ 1.8 thay vì từ 1.1.2025."
241,6667a715653280ea254faa9d,"Việc quản lý, sử dụng tài sản công trên địa bàn TP.HCM thực hiện theo Quyết định 27 năm 2018 của UBND TP.HCM về phân cấp quản lý nhà nước đối với tài sản công tại cơ quan hành chính, đơn vị sự nghiệp công lập và các tổ chức được thành lập theo quy định pháp luật."
242,6667a716653280ea254faa9f,"Những khu đất trống bỏ mặc cho cỏ mọc, những mặt bằng đắc địa phủ bụi vì thiếu cơ chế cho thuê đang khiến tài sản công lãng phí kéo dài. Chính quyền TP.HCM đã nhìn nhận rõ thực trạng này và đang thúc đẩy nhiều biện pháp để giải quyết."
243,6667a71b653280ea254faaa1,Hội đồng Bảo an Liên Hiệp Quốc ngày 10.6 thông qua nghị quyết kêu gọi Israel và Hamas thi hành thỏa thuận thả con tin và ngừng bắn tại Dải Gaza theo đề xuất của Mỹ.
244,6667a71f653280ea254faaa3,"ANTD.VN - Ngày 11-6, Cơ quan CSĐT CAQ Ba Đình, Hà Nội cho biết, đơn vị này vừa bắt giữ đối tượng có hành vi tàng trữ trái phép chất ma tuý..."
245,6667a71f653280ea254faaa5,"ANTD.VN - Quá trình điều tra, giải quyết vụ án Vạn Thịnh Phát, Cơ quan điều tra (CQĐT) Bộ Công an đã quyết định ủy thác điều tra và thu về hơn 25.000 hồ sơ trái chủ. Tuy nhiên, vẫn còn nhiều bị hại đã chuyển nơi cư trú và chưa hợp tác trình báo..."
246,6667a721653280ea254faaa7,"Liên quan đến vụ gây tai nạn giao thông trên tuyến tránh Long Xuyên khiến người đàn ông điều khiển xe mô tô tử vong rạng sáng 4/6, Cơ quan Cảnh sát điều tra, Công an thành phố Long Xuyên, tỉnh An Giang cho biết đã bắt được đối tượng gây tai nạn là Phạm Tấn Hinh."
247,6667a721653280ea254faaa9,"Trong thời gian qua, nhiều vụ cháy trong khu dân cư đã được người dân, Tổ liên gia an toàn PCCC kịp thời khống chế ở “thời điểm vàng”, góp phần giảm đáng kể thiệt hại."
248,6667a72a653280ea254faaab,"UBND tỉnh Thanh Hoá vừa có quyết định điều chỉnh, bổ sung kế hoạch phát triển sự nghiệp giáo dục tỉnh Thanh Hoá năm 2024-2025."
249,6667a73f653280ea254faaad,"Nhảy xuống dòng nước lũ tại Hà Giang, cứu kịp thời 2 người, Thượng úy Nguyễn Mạnh Tường được Bộ trưởng Công an Lương Tam Quang đề nghị khen thưởng xứng đáng."
250,6667a741653280ea254faaaf,"Cùng với việc nỗ lực thực hiện các nhiệm vụ nhằm bảo đảm hoàn thành thắng lợi Nghị quyết Ðại hội XIII của Ðảng, các ngành, các cấp, địa phương, đơn vị cũng đang tiến hành các công việc chuẩn bị cho đại hội đảng bộ các cấp, tiến tới Ðại hội lần thứ XIV của Ðảng."
